# ID OBJID  RA  DEC  Z  EXTINCTION  DUPL_GR  DUPL_N  DUPL_ID  FLAG_FIT  FLAG_FAILED_S  M_S  M_S_ERR  M_S_TRUNC  A_HL_S  A_HL_S_ERR  A_HL_S_TRUNC  N_S  N_S_ERR  BA_S  BA_S_ERR  PA_S  PA_S_ERR  GALSKY_S  FLAG_FAILED_SE  M_SE  M_SE_TRUNC  A_HL_SE  A_HL_SE_TRUNC  BA_SE  BT_SE  BT_SE_TRUNC  M_SE_BULGE  M_SE_BULGE_ERR  M_SE_BULGE_TRUNC  A_HL_SE_BULGE  A_HL_SE_BULGE_ERR  A_HL_SE_BULGE_TRUNC  N_SE_BULGE  N_SE_BULGE_ERR  BA_SE_BULGE  BA_SE_BULGE_ERR  PA_SE_BULGE  PA_SE_BULGE_ERR  M_SE_DISK  M_SE_DISK_ERR  M_SE_DISK_TRUNC  A_HL_SE_DISK  A_HL_SE_DISK_ERR  A_HL_SE_DISK_TRUNC  N_SE_DISK  N_SE_DISK_ERR  BA_SE_DISK  BA_SE_DISK_ERR  PA_SE_DISK  PA_SE_DISK_ERR  GALSKY_SE
2  1237660634384761005  157.05886  42.96805  0.04496037553087202  0.031037749722599983  0  0  0  1  0  17.139999389648438  0.00570000009611249  17.139999389648438  7.080915451049805  0.04565880075097084  7.080915451049805  0.4609000086784363  0.011699999682605267  0.17599999904632568  0.001500000013038516  57.58599853515625  0.11219999939203262  21.9398250579834  0  17.041168212890625  17.049350127839688  7.69567249305749  7.69567249305749  0.16707399487495422  0.0014089900068938732  0.0011961636173427011  24.168899536132812  0.0  24.354873656031003  0.00395999988541007  0.0  0.00264528009151041  8.0  0.0  1.0  0.0  0.0  0.0  17.042699813842773  0.006300000008195639  17.05064962334551  7.677826404571533  0.0653856173157692  7.622951955417051  1.0  0.0  0.16699999570846558  0.0015999999595806003  57.55979919433594  0.12700000405311584  21.9398250579834
6  1237664668424667344  129.89352  25.477089  0.02918049726283862  0.12414181977510452  0  0  0  2  0  16.04759979248047  0.004699999932199717  16.047655454149975  8.824701309204102  0.058528799563646317  8.824701309204102  0.9502000212669373  0.008799999952316284  0.926800012588501  0.0038999998942017555  -36.7317008972168  2.5727999210357666  22.031633377075195  0  16.146738052368164  16.146737639775463  8.358537280632506  8.358537280632506  0.9313470125198364  0.10212600231170654  0.10212572695630948  18.623899459838867  0.01860000006854534  18.623899737356595  1.7331839799880981  0.04106535762548447  1.7331839799880981  1.0  0.0  0.9204999804496765  0.020500000566244125  -36.68960189819336  9.167900085449219  16.26369857788086  0.0038999998942017555  16.263698820228853  8.995219230651855  0.04134240001440048  8.995219230651855  0.34380000829696655  0.003599999938160181  0.9314000010490417  0.0032999999821186066  -29.253700256347656  2.5243000984191895  22.031633377075195
7  1237667442437259402  192.88862  26.769826  0.04561212218107418  0.042340535670518875  0  0  0  2  0  16.140499114990234  0.009100000374019146  16.14791652589618  9.278913497924805  0.11586960405111313  9.195486758489551  1.7229000329971313  0.019099999219179153  0.6129000186920166  0.0035000001080334187  -46.50979995727539  0.4417000114917755  21.999723434448242  0  16.232839584350586  16.241840216835  8.395547938243066  8.320665538861272  0.6174359917640686  0.0960673987865448  0.09519153421177934  18.776399612426758  0.23469999432563782  18.79534440072135  1.8236591815948486  0.4632803797721863  1.781715125638371  2.181999921798706  0.4645000100135803  0.6301000118255615  0.025100000202655792  -35.68090057373047  2.8224000930786133  16.342498779296875  0.021700000390410423  16.350448578365803  9.293330192565918  0.12764814496040344  9.226909522410608  1.0  0.0  0.6044999957084656  0.0032999999821186066  -47.982601165771484  0.4406999945640564  21.998849868774414
9  1237651211750932696  257.95754  57.110933  0.03027913690175131  0.06670106202363968  0  0  0  0  0  15.152700424194336  0.004399999976158142  15.195960036840383  8.655213356018066  0.06466680020093918  8.136419520284392  2.9326000213623047  0.01850000023841858  0.40959998965263367  0.0010000000474974513  -43.2588005065918  0.09799999743700027  22.077098846435547  0  15.24155044555664  15.258987638793142  6.692172664794889  6.533777993584  0.5672739744186401  0.503292977809906  0.4989332597437663  15.98699951171875  0.019600000232458115  16.01388149950177  4.70178747177124  0.10466279834508896  4.54192707438483  2.4412999153137207  0.039900001138448715  0.2770000100135803  0.0017000000225380063  -43.865699768066406  0.09030000120401382  16.001298904418945  0.01889999955892563  16.0092486984036  9.814554214477539  0.08771241456270218  9.74440828673221  1.0  0.0  0.6776999831199646  0.009700000286102295  -40.13090133666992  0.6240000128746033  22.074756622314453
16  1237661433233801336  182.35628  46.549357  0.06909216825458499  0.05258118361234665  0  0  0  1  0  15.975700378417969  0.03060000017285347  16.123526326031005  10.65346908569336  0.647182822227478  7.9608342025501315  6.336599826812744  0.16940000653266907  0.9136000275611877  0.008700000122189522  56.935699462890625  3.173099994659424  22.127004623413086  0  16.067489624023438  16.222778505607284  8.674904321194953  6.599091128361482  0.8882560133934021  0.8563989996910095  0.8355279921882902  16.23579978942871  0.08009999990463257  16.417875994661923  10.474477767944336  1.8649619817733765  7.080747585468657  7.8144001960754395  0.5238999724388123  0.8835999965667725  0.010300000198185444  54.719398498535156  3.813499927520752  18.174598693847656  0.08429999649524689  18.182548520217  5.401224136352539  0.27403485774993896  5.362620867194778  1.0  0.0  0.9837999939918518  0.04960000142455101  -40.690101623535156  123.93800354003906  22.126022338867188
17  1237657607493976529  117.39779  30.416629  0.059721055157985876  0.15726250410079956  0  0  0  1  0  14.850700378417969  0.011300000362098217  14.91407930841798  20.05047035217285  0.3511728048324585  18.187639877302672  3.517400026321411  0.0340999998152256  0.5861999988555908  0.002199999988079071  -51.04069900512695  0.23569999635219574  21.82874298095703  0  15.031801141354645  15.087362256982432  16.787800546334818  15.575883444290293  0.5140630006790161  0.6997240002428733  0.686263356724768  15.41948398586608  0.0478999987244606  15.496135231477634  15.887504040510487  1.0944647789001465  14.06044187130577  3.9099999964237213  0.11630000174045563  0.6327000260353088  0.00430000014603138  -48.86640167236328  0.6233000159263611  16.33799934387207  0.03370000049471855  16.345949142873952  14.985200881958008  0.31795749068260193  14.878099652972537  1.0  0.0  0.4950000047683716  0.0071000000461936  -54.938899993896484  0.7541000247001648  21.826879501342773
18  1237664852029341818  203.95819  34.998949  0.025036667034187242  0.042341262102127075  0  0  0  2  1  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0  0  13.865657329626123  13.87509893733721  15.958763955425908  15.792173612512665  0.5902000069618225  0.15218078850821995  0.15101488828613044  15.909757517502184  0.012199999764561653  15.927549523048487  2.23002869718217  0.028987200930714607  2.1831982987065697  2.1420000046491623  0.026900000870227814  0.7401999831199646  0.00419999985024333  3.2493999004364014  0.6237000226974487  14.044898986816406  0.0020000000949949026  14.05284875164843  17.910076141357422  0.07116666436195374  17.78207043885982  1.0  0.0  0.6395000219345093  0.0013000000035390258  59.5265007019043  0.1881999969482422  22.288738250732422
20  1237673807583510625  126.59003  20.270515  0.025254516695350563  0.11497391015291214  0  0  0  1  0  15.498498916625977  0.003100000089034438  15.498499037563525  14.876334190368652  0.05500439926981926  14.876334190368652  0.7042999863624573  0.006099999882280827  0.19249999523162842  0.000699999975040555  14.950599670410156  0.057500001043081284  21.969148635864258  0  15.433478355407715  15.433478129784788  16.274916311333726  16.274916311333726  0.185479998588562  0.05960340052843094  0.05960339866376919  18.49530029296875  0.0333000011742115  18.4953005685702  3.725132465362549  0.07916039973497391  3.725132465362549  0.4074999988079071  0.03680000081658363  0.20190000534057617  0.00559999980032444  21.72170066833496  0.44920000433921814  15.500200271606445  0.003700000001117587  15.500200502577428  17.237483978271484  0.08173202723264694  17.237483978271484  1.0  0.0  0.1842000037431717  0.0007999999797903001  14.874300003051758  0.06480000168085098  21.969573974609375
22  1237664294222823676  203.19634  38.089785  0.052867201997795446  0.027476998046040535  0  0  0  1  0  16.025400161743164  0.003100000089034438  16.025400323591573  8.948174476623535  0.038015998899936676  8.948174476623535  0.7113999724388123  0.006099999882280827  0.5575000047683716  0.0017000000225380063  1.6097999811172485  0.23759999871253967  22.427791595458984  0  16.053197860717773  16.053197185395163  8.534619649772802  8.534619649772802  0.5938689708709717  0.30504101514816284  0.3050412730734984  17.342300415039062  0.03519999980926514  17.342300673459476  8.142902374267578  0.0929618701338768  8.142902374267578  1.0  0.0  0.28139999508857727  0.004399999976158142  -8.84529972076416  0.29440000653266907  16.448299407958984  0.014399999752640724  16.448299653057745  8.873330116271973  0.03358079865574837  8.873330116271973  0.3698999881744385  0.005100000184029341  0.6650999784469604  0.002199999988079071  16.00629997253418  0.7742000222206116  22.427143096923828
23  1237663786882302028  121.70082  53.199615  0.050404402060011004  0.13407301902770996  0  0  0  1  0  16.265098571777344  0.005200000014156103  16.265101134518112  11.393237113952637  0.08648639917373657  11.393237113952637  0.7954000234603882  0.010200000368058681  0.3287999927997589  0.0017000000225380063  89.97450256347656  0.18170000612735748  21.988859176635742  0  16.202144622802734  16.210072443221094  12.274831478942126  12.274831478942126  0.3291020095348358  0.002717799972742796  0.0027376663724350296  22.616600036621094  0.0  22.616621139641833  0.0038807999808341265  0.0  0.0038807999808341265  0.8899999856948853  0.0  0.15639999508857727  0.0  45.70090103149414  0.0  16.20509910583496  0.00570000009611249  16.213048902856475  12.269770622253418  0.09110130369663239  12.182076935437692  1.0  0.0  0.32910001277923584  0.0017999999690800905  89.89209747314453  0.19280000030994415  21.98929214477539
